time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.038300659159003096,-0.08760141276875824,11.226566816239064,6.232652148398017,0.0358341280071901,0.0,-0.12646242730747903,-0.2812434940364434,2.1297600648448416,-0.06068479782819934,0.07553430927450608,0.0,405.4892532175876,402.70701403710177,406.44850960273897,406.150632116486
1.2000000000000006,-0.046780502711355004,-0.10572182211219258,11.360976610714367,6.228984210016932,0.04026896725141249,0.0,-0.156721260004436,-0.32318607583758213,2.350088077735251,-0.06204227502458444,0.07046073078506626,0.0,478.8474349236632,478.46517100686697,477.9746995053168,477.86885784198967
1.2600000000000007,-0.05718931312352304,-0.12645555367213832,11.508766591495723,6.2263791507576585,0.044315583429976435,0.0,-0.19071970545820568,-0.36827629367657305,2.575711646393767,-0.02053482850604841,0.06060281871567445,0.0,481.5020935465693,480.7587790969887,478.91121068776016,482.0565177920085
1.3200000000000007,-0.06946050752246795,-0.149602160816806,11.664005516589183,6.225177887638917,0.048092451328933805,0.0,-0.21865464598981313,-0.4033859475670348,2.5988360095652148,-0.019012892298453234,0.06726571337374397,0.0,419.16670866578295,419.7484465977406,418.60378995226586,418.73620785715366
1.3800000000000008,-0.08358776907726825,-0.17500712103354815,11.822856395779223,6.224333163208694,0.0521819106914263,0.0,-0.25265655517622493,-0.4435337667652932,2.6959310117492596,-0.005689944110414464,0.06988353462924772,0.0,443.5959354292803,443.8143525562988,442.2001240091838,443.2963376350622
1.4400000000000008,-0.09979877758190826,-0.20279025528624833,11.986750219382719,6.223924675785085,0.05619845638945531,0.0,-0.28810415830622915,-0.48259922856934917,2.7669906738261103,-0.009143972302371085,0.06029769523145684,0.0,436.1707878951467,435.3729177110765,435.3891668326838,435.1001977989821
1.5000000000000009,-0.11841141049656703,-0.2331313658223317,12.158357253317114,6.223848581669131,0.059742659821210964,0.0,-0.3327023666364225,-0.5287777332275255,2.9527397455899678,0.011076768035897466,0.05649539084158406,0.0,471.6687187755083,471.3772021008525,470.33921378920246,471.90268360462306
1.560000000000001,-0.1396266396366666,-0.26608925181051407,12.33854315795,6.224481256724246,0.06291408368354023,0.0,-0.37479331779361585,-0.5697399264570348,3.0531616304826845,0.009458391252427312,0.044355251561079084,0.0,446.4614271745653,445.47159509345465,446.7903641688937,446.6582722178262
1.620000000000001,-0.16357042105072858,-0.3016216884391549,12.526948777114072,6.225287430768695,0.06552840990814524,0.0,-0.4236017315192095,-0.6145719405952397,3.226518201883628,0.02039502430037591,0.04195840055230963,0.0,468.82953962556854,468.64422623313527,469.36667427840973,470.21456988041746
1.680000000000001,-0.19004520780316236,-0.3394251484480684,12.71884158854297,6.226378291831901,0.0683209912078393,0.0,-0.4591143442982257,-0.6454661997809886,3.170047549558793,0.013338390088426768,0.05441624853490166,0.0,396.3504022694554,397.4952994327732,395.3479315976589,394.69715801306506
1.740000000000001,-0.2192641879924373,-0.37953158198421827,12.915533431975105,6.227330243683163,0.07158732898425413,0.0,-0.5151998930578819,-0.6912793341329213,3.3856872675474596,0.02049393286352089,0.0544843359941135,0.0,482.8486179398662,482.8554717296881,481.82743466092325,482.3679917509262
